date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:48:00	412/412	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2002%20Apr%202024%2006:20:49%20GMT	https://www.bratgenerator.com/themes/contrib/bartik/icons/e29700/warning.svg	D:/code/CloneWeb/Brat/www.bratgenerator.com/themes/contrib/bartik/icons/e29700/warning.svg	(from https://www.bratgenerator.com/sites/g/files/g2000017981/files/css/css_iWGIU4aQxbUo2XPGUyU8GSjW9M7DTMEjQf8f6oYs87Y.css?delta=1&language=en&theme=bartik&include=eJxtzVsKAjEMQNENdcyShrQTSjAPaaKSWb1-iYi_hws3KpIUOga1jiv5CkMwoi5_SCkCJ0UbvgjMl6Lw-ammeEfZIkvYZnvq3P2WrHxishu8YfuGJlh-z_3gGP6gVeBGw-Xnan7QC2EXQZg)
16:48:01	531/531	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2002%20Apr%202024%2006:20:12%20GMT	https://www.bratgenerator.com/themes/contrib/bartik/icons/required.svg	D:/code/CloneWeb/Brat/www.bratgenerator.com/themes/contrib/bartik/icons/required.svg	(from https://www.bratgenerator.com/sites/g/files/g2000017981/files/css/css_iWGIU4aQxbUo2XPGUyU8GSjW9M7DTMEjQf8f6oYs87Y.css?delta=1&language=en&theme=bartik&include=eJxtzVsKAjEMQNENdcyShrQTSjAPaaKSWb1-iYi_hws3KpIUOga1jiv5CkMwoi5_SCkCJ0UbvgjMl6Lw-ammeEfZIkvYZnvq3P2WrHxishu8YfuGJlh-z_3gGP6gVeBGw-Xnan7QC2EXQZg)
16:48:01	342/342	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2002%20Apr%202024%2006:20:09%20GMT	https://www.bratgenerator.com/themes/contrib/bartik/icons/000000/chevron-left.svg	D:/code/CloneWeb/Brat/www.bratgenerator.com/themes/contrib/bartik/icons/000000/chevron-left.svg	(from https://www.bratgenerator.com/sites/g/files/g2000017981/files/css/css_iWGIU4aQxbUo2XPGUyU8GSjW9M7DTMEjQf8f6oYs87Y.css?delta=1&language=en&theme=bartik&include=eJxtzVsKAjEMQNENdcyShrQTSjAPaaKSWb1-iYi_hws3KpIUOga1jiv5CkMwoi5_SCkCJ0UbvgjMl6Lw-ammeEfZIkvYZnvq3P2WrHxishu8YfuGJlh-z_3gGP6gVeBGw-Xnan7QC2EXQZg)
16:48:02	348/348	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2002%20Apr%202024%2006:36:13%20GMT	https://www.bratgenerator.com/themes/contrib/bartik/icons/000000/chevron-right.svg	D:/code/CloneWeb/Brat/www.bratgenerator.com/themes/contrib/bartik/icons/000000/chevron-right.svg	(from https://www.bratgenerator.com/sites/g/files/g2000017981/files/css/css_iWGIU4aQxbUo2XPGUyU8GSjW9M7DTMEjQf8f6oYs87Y.css?delta=1&language=en&theme=bartik&include=eJxtzVsKAjEMQNENdcyShrQTSjAPaaKSWb1-iYi_hws3KpIUOga1jiv5CkMwoi5_SCkCJ0UbvgjMl6Lw-ammeEfZIkvYZnvq3P2WrHxishu8YfuGJlh-z_3gGP6gVeBGw-Xnan7QC2EXQZg)
16:48:03	510/510	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2002%20Apr%202024%2006:35:08%20GMT	https://www.bratgenerator.com/themes/contrib/bartik/icons/ffffff/hamburger.svg	D:/code/CloneWeb/Brat/www.bratgenerator.com/themes/contrib/bartik/icons/ffffff/hamburger.svg	(from https://www.bratgenerator.com/sites/g/files/g2000017981/files/css/css_iWGIU4aQxbUo2XPGUyU8GSjW9M7DTMEjQf8f6oYs87Y.css?delta=1&language=en&theme=bartik&include=eJxtzVsKAjEMQNENdcyShrQTSjAPaaKSWb1-iYi_hws3KpIUOga1jiv5CkMwoi5_SCkCJ0UbvgjMl6Lw-ammeEfZIkvYZnvq3P2WrHxishu8YfuGJlh-z_3gGP6gVeBGw-Xnan7QC2EXQZg)
16:48:03	491/491	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2002%20Apr%202024%2006:20:49%20GMT	https://www.bratgenerator.com/themes/contrib/bartik/icons/505050/loupe.svg	D:/code/CloneWeb/Brat/www.bratgenerator.com/themes/contrib/bartik/icons/505050/loupe.svg	(from https://www.bratgenerator.com/sites/g/files/g2000017981/files/css/css_iWGIU4aQxbUo2XPGUyU8GSjW9M7DTMEjQf8f6oYs87Y.css?delta=1&language=en&theme=bartik&include=eJxtzVsKAjEMQNENdcyShrQTSjAPaaKSWb1-iYi_hws3KpIUOga1jiv5CkMwoi5_SCkCJ0UbvgjMl6Lw-ammeEfZIkvYZnvq3P2WrHxishu8YfuGJlh-z_3gGP6gVeBGw-Xnan7QC2EXQZg)
16:48:03	491/491	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2002%20Apr%202024%2006:20:12%20GMT	https://www.bratgenerator.com/themes/contrib/bartik/icons/424242/loupe.svg	D:/code/CloneWeb/Brat/www.bratgenerator.com/themes/contrib/bartik/icons/424242/loupe.svg	(from https://www.bratgenerator.com/sites/g/files/g2000017981/files/css/css_iWGIU4aQxbUo2XPGUyU8GSjW9M7DTMEjQf8f6oYs87Y.css?delta=1&language=en&theme=bartik&include=eJxtzVsKAjEMQNENdcyShrQTSjAPaaKSWb1-iYi_hws3KpIUOga1jiv5CkMwoi5_SCkCJ0UbvgjMl6Lw-ammeEfZIkvYZnvq3P2WrHxishu8YfuGJlh-z_3gGP6gVeBGw-Xnan7QC2EXQZg)
16:48:04	220/220	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2002%20Apr%202024%2006:35:08%20GMT	https://www.bratgenerator.com/themes/contrib/bartik/icons/ffffff/twistie-down.svg	D:/code/CloneWeb/Brat/www.bratgenerator.com/themes/contrib/bartik/icons/ffffff/twistie-down.svg	(from https://www.bratgenerator.com/sites/g/files/g2000017981/files/css/css_iWGIU4aQxbUo2XPGUyU8GSjW9M7DTMEjQf8f6oYs87Y.css?delta=1&language=en&theme=bartik&include=eJxtzVsKAjEMQNENdcyShrQTSjAPaaKSWb1-iYi_hws3KpIUOga1jiv5CkMwoi5_SCkCJ0UbvgjMl6Lw-ammeEfZIkvYZnvq3P2WrHxishu8YfuGJlh-z_3gGP6gVeBGw-Xnan7QC2EXQZg)
16:48:04	217/217	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2002%20Apr%202024%2006:35:51%20GMT	https://www.bratgenerator.com/themes/contrib/bartik/icons/ffffff/twistie-up.svg	D:/code/CloneWeb/Brat/www.bratgenerator.com/themes/contrib/bartik/icons/ffffff/twistie-up.svg	(from https://www.bratgenerator.com/sites/g/files/g2000017981/files/css/css_iWGIU4aQxbUo2XPGUyU8GSjW9M7DTMEjQf8f6oYs87Y.css?delta=1&language=en&theme=bartik&include=eJxtzVsKAjEMQNENdcyShrQTSjAPaaKSWb1-iYi_hws3KpIUOga1jiv5CkMwoi5_SCkCJ0UbvgjMl6Lw-ammeEfZIkvYZnvq3P2WrHxishu8YfuGJlh-z_3gGP6gVeBGw-Xnan7QC2EXQZg)
16:48:05	83/83	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Apr%202024%2006:35:36%20GMT	https://www.bratgenerator.com/themes/contrib/bartik/icons/tabs-border.png	D:/code/CloneWeb/Brat/www.bratgenerator.com/themes/contrib/bartik/icons/tabs-border.png	(from https://www.bratgenerator.com/sites/g/files/g2000017981/files/css/css_iWGIU4aQxbUo2XPGUyU8GSjW9M7DTMEjQf8f6oYs87Y.css?delta=1&language=en&theme=bartik&include=eJxtzVsKAjEMQNENdcyShrQTSjAPaaKSWb1-iYi_hws3KpIUOga1jiv5CkMwoi5_SCkCJ0UbvgjMl6Lw-ammeEfZIkvYZnvq3P2WrHxishu8YfuGJlh-z_3gGP6gVeBGw-Xnan7QC2EXQZg)
16:48:06	784/784	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Sep%202021%2003:28:57%20GMT	https://www.bratgenerator.com/sites/g/files/g2000012696/files/2021-09/ajax-loader.svg	D:/code/CloneWeb/Brat/www.bratgenerator.com/sites/g/files/g2000012696/files/2021-09/ajax-loader.svg	(from https://www.bratgenerator.com/sites/g/files/g2000017981/files/css/css_fNRA1s_Xt08JlbKw-fIBDNVa-Q9CAQwkf6GWnQaKxi8.css?delta=3&language=en&theme=bartik&include=eJxtzVsKAjEMQNENdcyShrQTSjAPaaKSWb1-iYi_hws3KpIUOga1jiv5CkMwoi5_SCkCJ0UbvgjMl6Lw-ammeEfZIkvYZnvq3P2WrHxishu8YfuGJlh-z_3gGP6gVeBGw-Xnan7QC2EXQZg)
16:48:06	6752/6752	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Sep%202021%2008:17:47%20GMT	https://www.bratgenerator.com/sites/g/files/g2000012696/files/2021-09/icomoon-.eot?gnlls8	D:/code/CloneWeb/Brat/www.bratgenerator.com/sites/g/files/g2000012696/files/2021-09/icomoon-d70c.html	(from https://www.bratgenerator.com/sites/g/files/g2000017981/files/css/css_fNRA1s_Xt08JlbKw-fIBDNVa-Q9CAQwkf6GWnQaKxi8.css?delta=3&language=en&theme=bartik&include=eJxtzVsKAjEMQNENdcyShrQTSjAPaaKSWb1-iYi_hws3KpIUOga1jiv5CkMwoi5_SCkCJ0UbvgjMl6Lw-ammeEfZIkvYZnvq3P2WrHxishu8YfuGJlh-z_3gGP6gVeBGw-Xnan7QC2EXQZg)
16:48:07	6584/6584	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Sep%202021%2008:17:47%20GMT	https://www.bratgenerator.com/sites/g/files/g2000012696/files/2021-09/icomoon-.ttf?gnlls8	D:/code/CloneWeb/Brat/www.bratgenerator.com/sites/g/files/g2000012696/files/2021-09/icomoon-d70c-2.html	(from https://www.bratgenerator.com/sites/g/files/g2000017981/files/css/css_fNRA1s_Xt08JlbKw-fIBDNVa-Q9CAQwkf6GWnQaKxi8.css?delta=3&language=en&theme=bartik&include=eJxtzVsKAjEMQNENdcyShrQTSjAPaaKSWb1-iYi_hws3KpIUOga1jiv5CkMwoi5_SCkCJ0UbvgjMl6Lw-ammeEfZIkvYZnvq3P2WrHxishu8YfuGJlh-z_3gGP6gVeBGw-Xnan7QC2EXQZg)
16:48:08	6660/6660	---M--	200	added ('OK')	text/html	date:Thu,%2009%20Sep%202021%2008:17:47%20GMT	https://www.bratgenerator.com/sites/g/files/g2000012696/files/2021-09/icomoon-.woff?gnlls8	D:/code/CloneWeb/Brat/www.bratgenerator.com/sites/g/files/g2000012696/files/2021-09/icomoon-d70c-3.html	(from https://www.bratgenerator.com/sites/g/files/g2000017981/files/css/css_fNRA1s_Xt08JlbKw-fIBDNVa-Q9CAQwkf6GWnQaKxi8.css?delta=3&language=en&theme=bartik&include=eJxtzVsKAjEMQNENdcyShrQTSjAPaaKSWb1-iYi_hws3KpIUOga1jiv5CkMwoi5_SCkCJ0UbvgjMl6Lw-ammeEfZIkvYZnvq3P2WrHxishu8YfuGJlh-z_3gGP6gVeBGw-Xnan7QC2EXQZg)
16:48:08	17771/17771	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2009%20Sep%202021%2008:17:47%20GMT	https://www.bratgenerator.com/sites/g/files/g2000012696/files/2021-09/icomoon-.svg?gnlls8	D:/code/CloneWeb/Brat/www.bratgenerator.com/sites/g/files/g2000012696/files/2021-09/icomoon-d70c.svg	(from https://www.bratgenerator.com/sites/g/files/g2000017981/files/css/css_fNRA1s_Xt08JlbKw-fIBDNVa-Q9CAQwkf6GWnQaKxi8.css?delta=3&language=en&theme=bartik&include=eJxtzVsKAjEMQNENdcyShrQTSjAPaaKSWb1-iYi_hws3KpIUOga1jiv5CkMwoi5_SCkCJ0UbvgjMl6Lw-ammeEfZIkvYZnvq3P2WrHxishu8YfuGJlh-z_3gGP6gVeBGw-Xnan7QC2EXQZg)
16:48:09	1/1	---M--	200	added ('OK')	text/plain	etag:%226696ad46-1%22	https://use.typekit.net/robots.txt		(from https://use.typekit.net/lae6hxw.css)
